order_id,customer_id,product_id,quantity,order_date
1950,988,22,5,2024-04-10 16:44:04
1951,994,1,3,2024-01-26 05:52:09
1952,49,15,4,2024-07-20 07:12:27
1953,638,32,4,2024-02-17 23:10:15
1954,152,26,3,2023-09-24 02:31:48
1955,90,16,4,2025-05-06 00:18:39
1956,850,34,2,2025-04-06 06:29:15
1957,49,27,4,2025-04-02 05:02:42
1958,865,19,1,2025-06-25 17:01:18
1959,641,5,3,2024-10-25 15:26:51
1960,69,18,3,2025-05-09 05:46:39
1961,924,19,5,2025-06-20 10:41:56
1962,417,2,4,2024-08-26 18:28:53
1963,375,40,5,2024-09-02 08:54:12
1964,64,22,5,2024-11-19 22:31:20
1965,293,49,5,2024-12-30 13:01:33
1966,313,34,5,2025-06-18 07:52:30
1967,815,23,1,2025-07-21 16:17:03
1968,779,36,2,2025-07-12 19:58:32
1969,999,22,2,2025-04-25 05:35:40
1970,290,29,1,2024-04-22 09:17:24
1971,459,34,2,2025-05-31 14:53:52
1972,478,13,5,2023-12-09 10:58:07
1973,585,3,4,2025-06-24 12:22:25
1974,634,32,3,2025-04-19 17:18:32
1975,361,28,3,2025-05-16 12:09:28
1976,393,5,1,2024-02-19 14:05:31
1977,194,25,4,2023-08-24 09:21:02
1978,369,39,4,2024-09-23 06:03:46
1979,825,11,3,2025-05-17 07:13:30
1980,763,31,1,2024-03-30 05:40:56
1981,10,47,5,2025-04-15 14:16:53
1982,344,38,2,2025-02-14 17:01:56
1983,297,3,3,2024-10-11 22:54:46
1984,857,9,3,2024-06-09 13:12:43
1985,219,29,1,2024-11-22 21:39:56
1986,666,25,4,2025-05-14 20:23:15
1987,39,18,3,2025-05-27 07:58:04
1988,756,3,5,2023-12-13 00:47:57
1989,666,1,1,2025-02-12 21:42:28
1990,651,12,2,2024-06-01 15:39:43
1991,194,1,3,2023-10-25 14:43:58
1992,207,26,5,2023-09-03 07:31:48
1993,698,49,1,2024-04-26 17:55:29
1994,413,14,4,2025-03-12 22:51:24
1995,782,47,2,2024-01-07 11:47:38
1996,82,39,1,2024-04-03 00:00:14
1997,43,28,4,2023-10-14 03:27:19
1998,488,48,4,2025-05-06 13:37:03
1999,923,29,2,2023-11-23 18:43:03
2000,365,16,3,2023-11-21 16:45:12
2001,681,21,1,2024-11-13 06:30:15
2002,625,23,1,2024-06-07 11:31:43
2003,567,42,2,2024-02-15 08:41:03
2004,410,19,4,2025-03-02 21:24:31
2005,295,50,2,2023-12-24 10:12:50
2006,847,13,5,2023-12-18 08:43:52
2007,535,16,3,2023-11-18 09:35:44
2008,701,3,3,2024-07-06 23:47:19
2009,413,25,1,2024-10-09 09:46:38
2010,363,1,4,2024-05-16 12:44:12
2011,66,50,1,2024-07-18 17:18:36
2012,652,5,4,2023-09-10 04:09:25
2013,176,8,5,2023-11-26 06:37:56
2014,575,4,4,2025-04-13 20:50:46
2015,823,28,4,2025-05-02 12:27:47
2016,703,5,4,2025-01-07 15:11:24
2017,401,17,4,2024-02-25 13:26:48
2018,625,6,5,2023-10-17 11:27:55
2019,613,35,3,2024-07-12 02:44:29
2020,30,19,5,2024-05-31 20:59:56
2021,252,1,5,2024-06-03 15:26:35
2022,83,35,3,2024-01-14 06:22:24
2023,424,22,4,2024-07-17 16:50:58
2024,831,12,4,2023-09-07 16:25:31
2025,473,47,5,2023-12-27 19:35:18
2026,33,11,4,2025-07-17 18:26:09
2027,580,40,2,2024-08-21 17:33:20
2028,439,47,2,2025-06-16 07:43:02
2029,10,8,2,2024-01-13 00:20:41
2030,505,16,2,2025-04-13 15:14:52
2031,934,31,3,2024-10-31 10:52:26
2032,944,33,1,2024-01-05 07:19:42
2033,928,6,5,2025-06-15 12:11:24
2034,676,18,4,2023-08-26 04:20:34
2035,632,46,3,2025-06-30 14:04:02
2036,381,7,5,2025-01-19 00:34:48
2037,764,4,3,2024-02-27 11:15:45
2038,86,29,5,2024-07-26 22:24:08
2039,111,42,2,2025-04-21 08:30:38
2040,550,37,1,2023-11-21 11:27:58
2041,25,26,1,2025-01-17 05:19:05
2042,350,10,5,2025-05-25 20:01:52
2043,955,30,5,2023-12-12 13:54:04
2044,950,47,5,2023-10-05 13:48:03
2045,716,31,4,2024-08-05 12:18:39
2046,906,46,5,2025-03-26 16:29:16
2047,581,25,2,2025-04-27 01:47:18
2048,149,38,1,2024-05-08 12:40:19
2049,618,37,4,2024-10-07 02:20:29
2050,720,23,1,2025-02-20 06:35:00
2051,740,46,1,2025-02-18 03:06:57
2052,90,31,4,2024-03-29 05:40:19
2053,891,10,4,2023-10-14 02:44:30
2054,603,38,5,2024-06-29 23:51:44
2055,214,19,1,2024-02-22 16:37:07
2056,507,27,2,2024-04-17 23:39:33
2057,962,45,2,2023-12-05 06:11:34
2058,474,46,1,2025-05-17 22:27:02
2059,993,5,5,2025-05-25 09:04:33
2060,432,38,5,2024-04-15 23:02:20
2061,871,15,2,2024-01-31 07:19:06
2062,826,30,2,2024-06-18 17:27:41
2063,184,18,1,2023-09-13 22:04:38
2064,940,44,3,2024-04-09 16:30:50
2065,882,40,5,2023-10-23 02:29:05
2066,755,48,4,2024-10-18 19:16:07
2067,948,45,2,2024-12-26 08:58:34
2068,505,44,5,2025-01-13 09:36:08
2069,335,6,1,2025-05-07 06:40:51
2070,906,8,5,2024-06-03 00:34:49
2071,822,25,5,2023-10-26 19:31:15
2072,504,40,2,2024-02-28 13:42:02
2073,769,20,1,2024-04-19 19:07:10
2074,26,34,4,2025-05-26 13:02:37
2075,41,36,2,2025-04-10 08:36:39
2076,200,47,3,2024-10-03 07:44:04
2077,386,41,4,2025-07-17 20:52:23
2078,659,42,4,2024-11-17 12:30:45
2079,731,7,5,2025-05-17 01:19:32
2080,703,28,1,2024-11-19 01:33:43
2081,262,41,3,2025-06-13 14:56:38
2082,978,47,3,2024-11-19 09:43:11
2083,361,45,2,2025-07-09 17:55:54
2084,126,23,4,2024-12-05 06:26:13
2085,954,22,4,2024-10-26 14:06:52
2086,718,22,3,2023-11-21 18:19:04
2087,581,29,2,2023-09-20 18:36:16
2088,977,5,5,2024-12-23 06:43:19
2089,452,46,5,2024-11-06 06:05:51
2090,456,12,2,2024-04-03 00:35:03
2091,847,43,1,2024-10-29 02:32:40
2092,812,5,2,2023-08-25 15:55:37
2093,405,25,5,2024-09-03 22:11:19
2094,993,25,3,2024-12-23 12:22:43
2095,194,48,3,2024-01-16 13:43:28
2096,498,49,1,2023-10-25 10:20:18
2097,330,11,4,2024-12-08 05:04:21
2098,594,22,3,2025-03-07 18:17:22
2099,7,27,5,2025-01-05 23:57:26
2100,549,14,3,2024-09-09 14:41:57
2101,949,39,3,2024-09-25 03:23:20
2102,194,35,2,2024-06-22 05:40:41
2103,212,9,3,2025-05-05 05:31:31
2104,349,50,1,2025-04-11 16:23:12
2105,31,13,5,2025-03-10 09:07:47
2106,665,36,2,2024-06-22 09:00:57
2107,927,28,5,2023-10-14 07:36:24
2108,151,41,3,2024-11-09 06:34:21
2109,705,31,1,2024-04-22 07:06:38
2110,451,12,4,2025-07-04 14:33:31
2111,677,33,5,2025-03-07 15:44:55
2112,463,42,5,2025-07-30 19:40:48
2113,754,41,2,2024-04-26 05:27:14
2114,322,39,3,2024-10-09 18:54:28
2115,402,29,1,2024-01-24 07:31:15
2116,96,20,1,2024-03-01 03:04:18
2117,978,28,2,2025-07-04 15:17:51
2118,544,28,1,2025-02-12 07:41:28
2119,94,9,5,2023-09-27 23:42:16
2120,692,44,3,2025-07-20 20:43:29
2121,252,29,4,2025-02-08 19:31:38
2122,1,5,5,2025-04-26 15:08:54
2123,920,27,5,2025-04-03 01:37:27
2124,461,15,1,2024-08-19 14:03:28
2125,102,32,4,2024-08-31 20:27:08
2126,514,12,3,2024-02-09 23:30:54
2127,451,47,4,2024-07-11 13:44:07
2128,859,19,2,2024-04-11 11:49:51
2129,994,45,3,2025-02-06 00:31:34
2130,105,50,2,2025-04-16 16:43:05
2131,1000,49,2,2025-02-08 10:20:27
2132,543,50,4,2023-12-05 05:08:33
2133,169,25,4,2023-12-15 17:30:36
2134,794,42,1,2024-07-20 19:37:15
2135,905,3,4,2024-06-30 00:54:41
2136,556,12,4,2025-07-26 14:35:50
2137,270,26,3,2025-05-01 23:49:26
2138,580,45,3,2024-11-23 03:19:54
2139,424,29,1,2025-08-16 01:21:59
2140,715,13,1,2024-07-03 05:06:22
2141,588,1,5,2025-02-07 18:39:14
2142,353,5,2,2023-12-25 11:50:36
2143,964,2,4,2025-02-19 12:53:47
2144,221,2,5,2024-01-04 21:06:33
2145,236,39,3,2024-12-21 06:06:46
2146,161,7,4,2023-12-09 05:51:18
2147,762,19,4,2023-11-29 19:11:48
2148,682,41,1,2025-05-24 09:08:20
2149,197,42,3,2025-04-07 15:05:09
2150,377,33,4,2024-05-28 15:21:53
2151,688,10,3,2023-12-15 05:28:03
2152,13,42,2,2024-11-25 05:51:25
2153,123,36,2,2024-09-16 17:44:37
2154,370,46,1,2024-12-27 20:51:27
2155,277,43,4,2025-03-13 19:16:47
2156,558,31,4,2025-04-08 01:24:57
2157,510,40,1,2024-05-14 00:40:20
2158,35,41,4,2023-10-20 03:40:15
2159,691,43,3,2023-09-30 23:13:33
2160,309,46,1,2024-11-21 04:54:07
2161,731,6,1,2025-08-06 08:37:27
2162,874,45,4,2024-04-06 11:17:17
2163,602,14,3,2024-11-09 10:08:15
2164,955,38,5,2023-12-31 10:33:52
2165,548,32,5,2024-04-01 01:41:40
2166,733,12,2,2023-09-14 09:30:56
2167,255,12,1,2025-03-30 15:19:07
2168,666,49,3,2023-10-28 16:05:11
2169,824,37,3,2024-06-01 15:05:36
2170,428,35,2,2023-09-24 20:07:48
2171,446,42,4,2024-10-18 12:20:08
2172,850,38,1,2024-07-06 01:35:50
2173,838,35,3,2023-11-14 23:11:02
2174,267,38,3,2024-06-03 20:13:52
2175,167,41,3,2024-04-01 11:15:44
2176,817,13,3,2024-06-05 23:20:27
2177,2,32,2,2025-03-29 09:04:20
2178,891,44,3,2024-11-14 03:11:26
2179,928,11,2,2024-09-10 02:49:22
2180,815,25,3,2024-12-25 06:48:49
2181,412,30,4,2024-05-13 03:30:52
2182,957,23,1,2025-06-16 02:55:39
2183,598,22,1,2023-12-18 05:00:02
2184,690,33,3,2024-01-08 04:57:37
2185,990,25,5,2024-01-27 13:03:13
2186,50,38,1,2024-04-18 09:19:03
2187,156,25,3,2025-06-09 10:22:24
2188,788,46,1,2025-02-02 04:44:51
2189,797,32,3,2024-05-15 15:50:35
2190,44,29,1,2024-08-03 19:59:31
2191,689,41,5,2025-05-29 22:37:24
2192,86,9,4,2024-05-20 12:10:46
2193,813,2,5,2024-03-07 10:18:29
2194,123,47,4,2024-10-12 10:20:25
2195,728,44,5,2023-09-24 08:33:33
2196,690,8,2,2023-12-01 00:29:37
2197,663,7,5,2024-01-24 01:18:34
2198,944,24,4,2024-11-29 19:10:20
2199,749,25,3,2025-06-21 10:07:42
2200,219,32,4,2024-09-09 08:13:50
2201,581,34,3,2023-09-11 12:14:28
2202,61,28,1,2025-07-09 11:00:32
2203,702,23,5,2024-11-15 15:10:05
2204,735,36,5,2024-07-27 04:32:51
2205,224,22,4,2024-06-16 14:15:07
2206,172,47,4,2024-10-09 15:20:29
2207,994,33,5,2024-08-03 08:37:37
2208,610,39,4,2025-07-21 17:37:07
2209,805,40,2,2025-08-06 05:51:35
2210,820,34,4,2024-02-21 02:58:00
2211,536,45,1,2023-08-31 18:55:14
2212,397,11,2,2024-01-18 13:30:58
2213,337,45,5,2023-12-24 06:37:34
2214,789,14,5,2024-01-09 10:14:06
2215,233,29,1,2024-03-20 08:51:10
2216,968,7,5,2025-08-13 21:28:53
2217,269,17,4,2024-02-18 01:51:37
2218,955,40,2,2025-07-10 12:03:24
2219,990,22,5,2025-02-10 11:39:43
2220,713,50,1,2025-03-03 08:55:40
2221,6,44,3,2024-11-07 07:02:01
2222,440,3,3,2025-03-15 05:14:31
2223,34,15,1,2024-11-05 19:17:12
2224,550,17,5,2024-03-26 09:34:13
2225,4,15,3,2024-01-22 10:11:41
2226,632,21,4,2023-12-18 08:54:02
2227,924,3,1,2025-05-18 09:57:57
2228,736,45,3,2023-10-03 02:34:07
2229,902,41,3,2025-07-21 10:46:34
2230,796,44,4,2024-11-05 12:49:49
2231,272,6,5,2023-10-19 23:08:28
2232,562,48,4,2025-05-04 11:30:25
2233,696,6,1,2024-01-24 08:27:03
2234,965,37,3,2023-11-28 13:40:44
2235,146,36,5,2024-06-15 06:02:19
2236,580,37,1,2025-05-29 15:07:39
2237,644,43,3,2024-03-16 05:47:32
2238,260,29,1,2023-09-08 13:37:02
2239,731,38,5,2024-10-20 14:55:18
2240,964,5,2,2024-08-09 23:35:04
2241,862,10,3,2025-03-31 09:41:06
2242,92,12,5,2024-10-07 19:33:37
2243,391,15,5,2025-07-16 13:13:28
2244,641,23,2,2023-09-06 16:26:42
2245,193,13,3,2025-01-15 01:10:33
2246,836,17,3,2023-11-18 17:06:47
2247,507,20,3,2025-03-05 02:01:00
2248,202,13,5,2024-03-30 15:40:43
2249,206,3,3,2023-12-22 05:55:45
2250,209,30,2,2025-04-07 00:15:04
2251,312,2,1,2024-02-04 04:13:03
2252,815,21,4,2024-09-30 02:46:11
2253,461,27,1,2024-07-25 17:10:43
2254,150,48,2,2023-09-28 20:23:59
2255,972,19,5,2024-11-01 11:29:52
2256,229,31,4,2024-12-05 14:31:58
2257,319,29,3,2025-02-22 14:09:44
2258,564,20,4,2025-06-04 22:37:29
2259,101,9,4,2025-08-15 09:31:47
2260,385,45,5,2025-06-16 11:36:20
2261,854,44,2,2025-07-03 16:15:41
2262,251,47,2,2024-11-04 17:16:59
2263,448,41,3,2023-12-14 18:31:19
2264,58,32,4,2023-12-06 05:54:54
2265,448,48,4,2024-12-08 10:57:45
2266,757,11,4,2025-02-21 09:40:43
2267,435,18,2,2024-03-14 03:08:08
2268,205,25,3,2024-01-16 13:03:34
2269,511,23,2,2024-03-31 13:30:18
2270,241,41,5,2025-06-05 14:20:54
2271,938,34,3,2024-03-17 09:01:58
2272,335,18,5,2024-05-02 02:30:36
2273,901,29,2,2024-01-01 12:42:04
2274,205,36,1,2024-11-04 23:45:23
2275,34,39,3,2024-06-19 09:01:16
2276,336,26,4,2023-12-04 03:39:58
2277,376,21,3,2024-06-03 00:06:51
2278,391,32,5,2025-07-23 03:02:01
2279,218,30,1,2024-06-02 03:00:36
2280,467,6,5,2023-12-14 09:07:42
2281,946,6,3,2024-04-06 04:49:54
2282,672,50,3,2023-11-22 07:44:45
2283,851,18,5,2024-05-22 20:11:55
2284,636,30,5,2025-04-23 21:09:45
2285,758,3,4,2025-04-06 15:49:41
2286,590,35,2,2024-12-21 00:11:39
2287,125,40,4,2025-05-09 15:49:46
2288,633,48,4,2024-09-27 05:52:09
2289,826,32,3,2024-03-30 13:41:42
2290,994,38,3,2024-08-02 03:23:05
2291,289,47,4,2024-06-06 03:03:21
2292,646,17,3,2024-10-22 18:17:18
2293,702,1,5,2025-06-26 12:42:27
2294,388,43,4,2023-11-22 13:18:14
2295,334,26,2,2024-03-03 14:25:45
2296,624,42,4,2025-05-05 05:28:46
2297,403,1,2,2025-02-22 04:45:28
2298,259,15,5,2024-12-04 03:30:56
2299,940,40,2,2024-03-19 06:14:42
2300,402,21,4,2024-05-24 04:47:48
2301,307,47,2,2025-02-14 21:25:03
2302,168,14,1,2024-04-25 07:32:16
2303,872,47,1,2025-03-20 09:36:23
2304,519,39,2,2025-02-23 16:52:12
2305,598,30,4,2024-04-26 13:18:19
2306,737,15,2,2023-09-27 09:42:43
2307,804,38,2,2024-02-25 23:04:26
2308,554,10,4,2024-08-07 00:05:05
2309,333,20,5,2024-01-27 15:14:31
2310,636,50,3,2023-10-23 19:09:27
2311,860,7,5,2024-05-22 07:17:03
2312,532,2,3,2024-05-14 06:05:37
2313,748,25,3,2024-05-04 10:24:21
2314,687,15,2,2024-10-14 02:41:24
2315,438,3,3,2024-04-18 01:26:14
2316,862,35,1,2023-10-28 11:49:27
2317,950,14,2,2024-06-11 02:30:10
2318,846,34,2,2024-03-31 11:36:32
2319,486,9,2,2025-02-21 06:54:28
2320,437,13,4,2024-05-23 21:15:10
2321,472,29,5,2024-05-23 22:25:57
2322,246,30,4,2024-06-03 22:25:18
2323,575,42,4,2025-04-16 05:30:31
2324,84,13,3,2024-03-30 21:47:35
2325,969,18,2,2024-08-26 16:04:27
2326,132,23,4,2025-03-02 04:56:21
2327,491,9,5,2025-04-13 12:50:30
2328,572,13,3,2024-03-10 03:21:18
2329,906,42,1,2025-04-18 00:20:05
2330,9,41,5,2025-04-06 01:51:14
2331,863,27,4,2024-01-09 13:38:55
2332,138,22,2,2024-02-19 17:49:06
2333,76,37,1,2024-03-01 23:57:49
2334,959,46,2,2023-11-17 18:18:43
2335,235,13,1,2023-09-09 17:52:06
2336,104,3,1,2024-12-03 01:07:33
2337,480,18,1,2025-07-05 05:14:01
2338,674,36,4,2025-03-11 08:47:18
2339,862,33,5,2025-06-17 16:38:40
2340,164,24,5,2024-03-17 00:11:14
2341,338,45,2,2024-11-14 00:34:25
2342,428,31,1,2025-02-14 04:03:37
2343,969,30,4,2025-02-05 19:29:39
2344,744,24,5,2023-09-09 11:23:28
2345,114,20,4,2023-09-24 03:09:03
2346,253,33,3,2024-03-29 19:26:45
2347,320,39,4,2024-10-23 22:55:48
2348,51,17,2,2025-01-12 23:04:17
2349,737,45,4,2025-04-26 19:59:37
2350,873,31,1,2024-06-04 12:44:45
2351,170,25,2,2024-07-22 03:46:19
2352,999,15,3,2025-07-25 04:27:01
2353,430,43,2,2024-06-01 22:04:02
2354,376,28,1,2024-04-11 12:05:47
2355,199,40,1,2023-08-31 04:17:21
2356,945,31,1,2024-09-30 17:30:34
2357,199,44,3,2024-11-30 03:28:53
2358,524,14,3,2025-07-10 04:22:33
2359,495,32,2,2024-09-08 01:50:24
2360,473,27,2,2025-08-18 03:52:40
2361,319,44,1,2025-08-12 11:41:22
2362,750,49,4,2025-02-16 18:06:25
2363,72,19,4,2025-07-03 05:37:13
2364,415,31,5,2024-08-04 23:54:26
2365,428,5,5,2024-06-25 14:20:03
2366,100,21,5,2025-02-17 12:51:14
2367,391,45,2,2024-09-26 02:12:29
2368,150,35,5,2025-06-08 12:26:03
2369,6,16,2,2024-07-15 08:09:35
2370,333,21,1,2025-06-04 04:04:13
2371,335,37,4,2024-01-20 18:20:37
2372,881,11,3,2023-09-07 03:32:26
2373,31,11,4,2024-11-01 12:48:21
2374,512,4,1,2024-01-16 06:03:31
2375,354,34,3,2025-04-01 09:28:24
2376,30,20,4,2024-12-20 19:45:18
2377,884,37,2,2024-08-09 22:44:59
2378,991,47,3,2023-10-25 21:36:57
2379,458,17,1,2023-08-26 17:19:34
2380,79,7,1,2024-08-07 21:55:19
2381,316,49,1,2023-12-20 15:30:31
2382,133,10,4,2025-04-03 07:14:10
2383,573,8,5,2023-11-18 03:16:26
2384,563,18,5,2025-07-16 15:54:36
2385,57,45,3,2025-03-08 08:51:37
2386,71,24,2,2023-08-19 20:45:58
2387,65,48,5,2024-01-04 09:52:09
2388,30,50,5,2024-08-22 05:37:53
2389,501,49,4,2024-10-06 20:08:46
2390,846,46,4,2025-06-22 06:45:08
2391,467,29,1,2024-01-04 18:08:34
2392,538,46,2,2025-01-28 15:56:37
2393,612,6,4,2023-11-02 16:25:36
2394,846,18,1,2025-04-24 21:43:23
2395,841,8,1,2024-04-27 10:19:26
2396,194,23,3,2025-08-06 14:07:19
2397,736,1,1,2024-07-17 08:32:04
2398,775,35,4,2024-12-09 05:30:20
2399,377,39,5,2023-12-06 11:46:51
2400,289,12,4,2024-09-22 17:50:39
2401,685,42,4,2023-12-28 13:11:37
2402,298,29,3,2023-12-05 23:34:43
2403,556,15,4,2025-06-04 14:35:59
2404,51,34,4,2024-03-01 21:50:31
2405,390,34,2,2024-02-18 15:29:16
2406,563,32,2,2024-02-16 08:22:22
2407,210,43,1,2025-04-23 06:38:18
2408,827,43,5,2025-02-03 17:59:15
2409,98,1,2,2024-08-04 20:46:29
2410,303,9,4,2024-08-10 01:34:53
2411,322,42,3,2025-05-18 21:07:51
2412,944,19,4,2023-08-31 17:05:05
2413,67,33,2,2025-06-09 01:24:34
2414,80,17,4,2024-07-23 18:59:16
2415,685,47,1,2025-05-28 10:41:41
2416,957,28,4,2024-06-07 01:22:03
2417,581,7,1,2024-07-07 12:56:41
2418,96,18,1,2023-11-24 12:10:22
2419,310,20,4,2024-01-09 02:19:53
2420,737,11,2,2024-04-07 08:51:52
2421,621,23,4,2024-01-21 18:51:51
2422,523,36,5,2024-12-04 09:31:06
2423,433,25,1,2025-07-08 05:26:17
2424,426,43,1,2024-06-09 07:29:26
2425,710,28,5,2025-04-07 15:19:52
2426,781,35,5,2025-01-27 12:49:32
2427,969,35,5,2025-05-23 02:21:57
2428,12,21,2,2025-02-24 12:12:59
2429,10,7,5,2023-10-24 00:06:38
2430,248,32,3,2025-08-05 09:24:04
2431,868,23,5,2023-10-23 14:31:09
2432,145,18,1,2024-06-16 14:43:53
2433,515,15,2,2024-07-27 02:57:55
2434,351,13,5,2024-10-27 09:18:24
2435,867,28,2,2023-08-20 10:18:58
2436,535,15,1,2024-08-01 00:02:42
2437,766,32,5,2025-02-20 09:49:35
2438,674,42,5,2025-02-27 01:33:05
2439,689,49,5,2024-11-19 00:32:42
2440,853,10,5,2024-11-16 04:39:15
2441,831,9,3,2024-03-08 21:03:41
2442,880,50,2,2025-06-10 07:09:25
2443,10,4,1,2024-08-09 12:14:39
2444,213,6,2,2024-09-09 01:19:15
2445,544,20,5,2024-01-09 14:54:48
2446,56,17,1,2025-03-01 15:38:19
2447,762,21,4,2023-12-25 09:42:54
2448,86,30,5,2024-11-11 02:07:41
2449,61,39,2,2025-04-30 21:26:26
2450,561,12,4,2025-05-22 10:49:25
2451,810,20,3,2024-01-09 17:28:12
2452,296,10,3,2025-07-10 07:35:35
2453,828,29,4,2024-02-29 08:35:50
2454,377,41,3,2024-05-01 07:13:45
2455,336,17,3,2024-01-01 01:47:58
2456,856,5,5,2025-03-14 04:58:35
2457,746,15,3,2024-10-13 18:54:44
2458,2,8,3,2024-10-13 15:48:25
2459,786,47,3,2024-12-14 21:35:17
2460,643,49,4,2025-01-02 19:39:22
2461,842,36,1,2025-04-21 23:01:19
2462,878,34,3,2025-03-17 22:22:18
2463,589,28,3,2025-08-08 15:48:04
2464,593,11,2,2025-04-30 05:12:49
2465,717,27,5,2024-05-09 12:15:56
2466,398,36,4,2023-12-31 04:11:38
2467,37,47,3,2024-04-10 13:26:54
2468,118,34,3,2023-08-29 23:50:07
2469,867,37,4,2025-02-08 16:10:46
2470,64,46,3,2024-12-02 18:15:26
2471,955,17,2,2024-11-22 15:01:30
2472,994,42,1,2024-09-13 21:27:18
2473,215,26,1,2024-12-01 07:06:38
2474,847,17,1,2025-05-21 21:22:35
2475,130,7,5,2025-07-15 00:12:37
2476,486,3,3,2024-11-23 05:05:16
2477,379,28,1,2023-08-23 19:37:32
2478,875,22,3,2025-03-26 06:45:42
2479,509,44,1,2024-07-20 01:37:49
2480,593,37,1,2024-09-21 23:26:30
2481,690,23,4,2024-04-10 07:09:48
2482,684,13,3,2023-11-14 13:47:47
2483,591,14,5,2024-04-19 02:27:49
2484,331,27,4,2023-09-25 02:05:04
2485,303,37,1,2024-08-25 23:59:43
2486,390,30,1,2024-08-12 19:01:51
2487,967,27,2,2024-07-10 07:06:22
2488,981,25,4,2024-10-07 06:28:11
2489,390,3,5,2024-04-26 16:15:00
2490,523,47,5,2025-02-09 11:38:49
2491,43,21,4,2023-09-21 08:52:03
2492,808,14,1,2024-03-10 02:32:40
2493,852,48,1,2025-02-28 07:42:05
2494,564,38,5,2024-06-15 10:20:55
2495,876,25,3,2023-12-23 16:21:42
2496,534,42,2,2025-04-21 12:15:16
2497,816,34,1,2024-03-30 11:33:38
2498,792,8,4,2024-06-27 05:25:10
2499,119,33,4,2024-05-18 02:17:20
2500,143,35,4,2025-08-08 07:03:23
2501,964,25,1,2024-02-03 22:12:10
2502,840,13,4,2025-01-26 23:17:02
2503,265,38,1,2025-08-16 21:47:00
2504,560,38,1,2024-03-19 07:20:51
2505,506,8,1,2024-03-23 14:21:57
2506,153,23,5,2023-10-19 00:32:00
2507,130,18,5,2024-12-01 21:24:19
2508,933,42,1,2024-02-08 04:09:27
2509,606,13,1,2025-01-26 00:10:37
2510,826,44,3,2025-01-13 05:29:26
2511,986,45,3,2024-04-02 17:27:36
2512,235,38,5,2024-03-10 11:06:36
2513,251,30,5,2024-04-06 08:09:04
2514,428,46,2,2025-06-27 19:58:45
2515,766,46,3,2024-11-27 00:00:56
2516,874,23,2,2025-06-04 11:31:45
2517,510,5,4,2024-07-24 17:08:13
2518,445,9,5,2025-06-07 01:33:17
2519,363,8,3,2025-01-18 09:26:13
2520,885,5,4,2024-09-07 11:13:09
2521,947,44,3,2024-04-18 16:23:54
2522,619,17,5,2024-05-20 23:46:31
2523,995,21,3,2023-10-17 23:37:07
2524,203,19,3,2025-06-30 22:03:51
2525,503,25,3,2023-12-17 16:56:14
2526,252,3,5,2024-12-12 01:05:49
2527,261,37,2,2023-11-04 10:22:24
2528,65,16,4,2023-12-08 19:23:25
2529,927,15,1,2024-11-28 22:35:53
2530,636,11,5,2025-05-11 22:40:43
2531,53,1,3,2025-01-11 07:54:44
2532,736,21,1,2023-11-30 09:39:01
2533,251,31,2,2025-07-05 03:15:31
2534,740,45,5,2024-08-24 13:42:38
2535,227,16,5,2024-09-02 17:59:01
2536,363,33,4,2024-10-27 00:28:34
2537,11,9,5,2025-07-28 09:43:12
2538,545,5,5,2024-01-30 12:21:16
2539,491,2,4,2023-09-23 05:17:00
2540,931,7,4,2025-03-16 03:58:48
2541,41,23,4,2025-07-15 02:29:19
2542,966,15,4,2024-01-14 03:10:14
2543,810,36,1,2024-08-03 09:15:09
2544,822,16,4,2024-08-17 19:08:00
2545,91,42,4,2024-06-22 21:06:11
2546,372,17,1,2025-06-02 15:07:14
2547,576,32,3,2023-11-11 15:07:20
2548,887,46,3,2025-05-10 22:50:10
2549,265,41,3,2024-09-01 11:24:18
2550,293,22,3,2025-05-27 07:57:40
2551,795,32,5,2025-06-28 08:09:37
2552,129,11,5,2024-07-13 14:25:03
2553,822,7,2,2024-10-09 01:08:35
2554,275,48,5,2024-05-05 09:47:15
2555,25,5,4,2024-12-10 20:08:09
2556,299,47,4,2023-12-17 01:34:45
2557,186,50,1,2025-06-30 07:03:21
2558,58,10,1,2023-09-09 21:01:23
2559,176,14,3,2024-08-06 06:37:54
2560,734,29,5,2023-12-09 13:54:14
2561,658,16,5,2025-07-06 18:14:46
2562,709,5,3,2024-07-18 19:03:45
2563,369,36,1,2025-02-22 15:47:31
2564,668,31,4,2024-11-01 12:44:51
2565,783,33,3,2023-10-29 06:34:47
2566,937,37,5,2023-10-18 03:19:42
2567,44,38,5,2025-05-14 05:56:52
2568,517,26,1,2023-11-10 04:13:27
2569,65,42,2,2024-11-09 01:33:54
2570,787,18,1,2024-04-21 04:28:08
2571,926,10,3,2023-10-23 01:34:01
2572,870,19,1,2024-09-23 21:19:54
2573,973,49,4,2024-11-18 20:00:34
2574,645,48,1,2024-09-30 04:29:38
2575,80,46,2,2024-04-16 18:01:05
2576,384,30,1,2025-08-18 04:43:35
2577,818,31,1,2024-06-09 06:05:51
2578,822,13,2,2024-01-17 17:18:07
2579,594,6,4,2024-09-24 02:16:15
2580,882,19,3,2025-04-13 07:42:12
2581,355,14,3,2023-12-08 22:18:51
2582,719,44,5,2025-06-16 06:06:16
2583,585,11,5,2023-08-22 08:59:29
2584,968,35,3,2024-10-24 23:27:53
